device_id,temperature,humidity,aqi,timestamp
ESP32_NODE_01,32.77,,65,2026-06-01 16:50:00
ESP32_NODE_01,32.08,53.66,66,2026-06-01 17:00:00
ESP32_NODE_01,31.85,54.31,64,2026-06-01 17:10:00
ESP32_NODE_01,32.76,53.82,60,2026-06-01 17:20:00
ESP32_NODE_01,31.89,52.04,63,2026-06-01 17:30:00
ESP32_NODE_01,31.51,53.22,60,2026-06-01 17:40:00
ESP32_NODE_01,31.94,52.84,59,2026-06-01 17:50:00
ESP32_NODE_01,31.64,51.85,57,2026-06-01 18:00:00
ESP32_NODE_01,31.09,53.31,56,2026-06-01 18:10:00
ESP32_NODE_01,31.61,55.56,61,2026-06-01 18:20:00
ESP32_NODE_01,30.77,54.35,65,2026-06-01 18:30:00
ESP32_NODE_01,30.61,53.5,60,2026-06-01 18:40:00
ESP32_NODE_01,30.79,54.2,59,2026-06-01 18:50:00
ESP32_NODE_01,30.47,52.62,57,2026-06-01 19:00:00
ESP32_NODE_01,30.1,51.37,59,2026-06-01 19:10:00
ESP32_NODE_01,30.01,50.2,58,2026-06-01 19:20:00
ESP32_NODE_01,29.44,51.39,55,2026-06-01 19:30:00
ESP32_NODE_01,29.58,52.71,58,2026-06-01 19:40:00
ESP32_NODE_01,29.29,52.43,55,2026-06-01 19:50:00
ESP32_NODE_01,29.24,51.54,52,2026-06-01 20:00:00
ESP32_NODE_01,28.13,50.92,51,2026-06-01 20:10:00
ESP32_NODE_01,28.05,52.06,56,2026-06-01 20:20:00
ESP32_NODE_01,27.83,51.13,54,2026-06-01 20:30:00
ESP32_NODE_01,28.34,51.44,85,2026-06-01 20:40:00
ESP32_NODE_01,27.64,52.45,144,2026-06-01 20:50:00
ESP32_NODE_01,26.78,54.32,186,2026-06-01 21:00:00
ESP32_NODE_01,26.98,56.9,190,2026-06-01 21:10:00
ESP32_NODE_01,27.15,58.67,216,2026-06-01 21:20:00
ESP32_NODE_01,26.72,58.42,214,2026-06-01 21:30:00
ESP32_NODE_01,26.72,56.55,212,2026-06-01 21:40:00
ESP32_NODE_01,25.79,58.61,235,2026-06-01 21:50:00
ESP32_NODE_01,26.02,58.25,229,2026-06-01 22:00:00
ESP32_NODE_01,25.37,58.35,189,2026-06-01 22:10:00
ESP32_NODE_01,25.22,58.32,153,2026-06-01 22:20:00
ESP32_NODE_01,24.56,59.59,134,2026-06-01 22:30:00
ESP32_NODE_01,24.29,61.44,116,2026-06-01 22:40:00
ESP32_NODE_01,24.45,61.8,103,2026-06-01 22:50:00
ESP32_NODE_01,24.73,63.14,96,2026-06-01 23:00:00
ESP32_NODE_01,24.05,62.8,87,2026-06-01 23:10:00
ESP32_NODE_01,23.33,63.26,136,2026-06-01 23:20:00
ESP32_NODE_01,23.74,63.24,183,2026-06-01 23:30:00
ESP32_NODE_01,23.25,63.12,203,2026-06-01 23:40:00
ESP32_NODE_01,23.44,61.89,211,2026-06-01 23:50:00
ESP32_NODE_01,22.92,63.27,228,2026-06-02 00:00:00
ESP32_NODE_01,22.34,63.73,225,2026-06-02 00:10:00
ESP32_NODE_01,23.13,64.94,216,2026-06-02 00:20:00
ESP32_NODE_01,22.23,66.47,206,2026-06-02 00:30:00
ESP32_NODE_01,22.56,65.46,207,2026-06-02 00:40:00
ESP32_NODE_01,22.6,64.79,230,2026-06-02 00:50:00
ESP32_NODE_01,21.65,64.52,184,2026-06-02 01:00:00
ESP32_NODE_01,21.88,64.5,215,2026-06-02 01:10:00
ESP32_NODE_01,22.03,65.81,227,2026-06-02 01:20:00
ESP32_NODE_01,21.71,64.75,248,2026-06-02 01:30:00
ESP32_NODE_01,22.08,63.78,259,2026-06-02 01:40:00
ESP32_NODE_01,21.84,63.1,205,2026-06-02 01:50:00
ESP32_NODE_01,21.7,61.1,170,2026-06-02 02:00:00
ESP32_NODE_01,21.81,61.57,139,2026-06-02 02:10:00
ESP32_NODE_01,21.87,61.74,121,2026-06-02 02:20:00
ESP32_NODE_01,21.25,61.01,102,2026-06-02 02:30:00
ESP32_NODE_01,21.75,60.17,89,2026-06-02 02:40:00
ESP32_NODE_01,21.12,61.7,83,2026-06-02 02:50:00
ESP32_NODE_01,21.51,60.41,77,2026-06-02 03:00:00
ESP32_NODE_01,21.42,60.86,68,2026-06-02 03:10:00
ESP32_NODE_01,21.61,61.41,66,2026-06-02 03:20:00
ESP32_NODE_01,21.87,62.76,67,2026-06-02 03:30:00
ESP32_NODE_01,21.01,64.14,67,2026-06-02 03:40:00
ESP32_NODE_01,21.58,63.28,64,2026-06-02 03:50:00
ESP32_NODE_01,21.64,64.02,62,2026-06-02 04:00:00
ESP32_NODE_01,21.4,63.09,58,2026-06-02 04:10:00
ESP32_NODE_01,21.79,64.61,62,2026-06-02 04:20:00
ESP32_NODE_01,21.82,63.62,62,2026-06-02 04:30:00
ESP32_NODE_01,21.53,62.39,63,2026-06-02 04:40:00
ESP32_NODE_01,22.49,60.93,67,2026-06-02 04:50:00
ESP32_NODE_01,21.73,61.41,68,2026-06-02 05:00:00
ESP32_NODE_01,22.56,61.8,70,2026-06-02 05:10:00
ESP32_NODE_01,22.65,62.57,68,2026-06-02 05:20:00
ESP32_NODE_01,23.0,62.17,93,2026-06-02 05:30:00
ESP32_NODE_01,22.92,60.96,138,2026-06-02 05:40:00
ESP32_NODE_01,22.63,60.16,180,2026-06-02 05:50:00
ESP32_NODE_01,22.82,61.47,184,2026-06-02 06:00:00
ESP32_NODE_01,22.78,63.05,157,2026-06-02 06:10:00
ESP32_NODE_01,23.75,63.05,135,2026-06-02 06:20:00
ESP32_NODE_01,24.02,61.92,121,2026-06-02 06:30:00
ESP32_NODE_01,23.74,63.67,104,2026-06-02 06:40:00
ESP32_NODE_01,24.15,61.33,94,2026-06-02 06:50:00
ESP32_NODE_01,24.65,62.71,90,2026-06-02 07:00:00
ESP32_NODE_01,24.79,62.98,83,2026-06-02 07:10:00
ESP32_NODE_01,24.9,63.71,75,2026-06-02 07:20:00
ESP32_NODE_01,24.63,63.99,68,2026-06-02 07:30:00
ESP32_NODE_01,25.28,62.93,67,2026-06-02 07:40:00
ESP32_NODE_01,25.07,62.88,63,2026-06-02 07:50:00
ESP32_NODE_01,26.02,61.0,61,2026-06-02 08:00:00
ESP32_NODE_01,25.48,62.58,62,2026-06-02 08:10:00
ESP32_NODE_01,26.26,62.39,64,2026-06-02 08:20:00
ESP32_NODE_01,26.32,60.82,59,2026-06-02 08:30:00
ESP32_NODE_01,26.8,60.2,55,2026-06-02 08:40:00
ESP32_NODE_01,26.72,58.88,55,2026-06-02 08:50:00
ESP32_NODE_01,26.98,59.88,61,2026-06-02 09:00:00
ESP32_NODE_01,27.97,61.53,100,2026-06-02 09:10:00
ESP32_NODE_01,28.01,62.67,124,2026-06-02 09:20:00
ESP32_NODE_01,28.57,61.43,162,2026-06-02 09:30:00
ESP32_NODE_01,28.07,61.8,168,2026-06-02 09:40:00
ESP32_NODE_01,28.94,61.17,188,2026-06-02 09:50:00
ESP32_NODE_01,28.63,61.23,193,2026-06-02 10:00:00
ESP32_NODE_01,28.64,62.55,217,2026-06-02 10:10:00
ESP32_NODE_01,29.53,60.53,227,2026-06-02 10:20:00
ESP32_NODE_01,29.84,61.27,226,2026-06-02 10:30:00
ESP32_NODE_01,30.31,61.47,188,2026-06-02 10:40:00
ESP32_NODE_01,29.58,61.5,193,2026-06-02 10:50:00
ESP32_NODE_01,29.79,61.94,210,2026-06-02 11:00:00
ESP32_NODE_01,30.22,60.12,218,2026-06-02 11:10:00
ESP32_NODE_01,30.68,57.55,232,2026-06-02 11:20:00
ESP32_NODE_01,31.15,57.71,246,2026-06-02 11:30:00
ESP32_NODE_01,31.42,55.63,258,2026-06-02 11:40:00
ESP32_NODE_01,31.72,54.75,244,2026-06-02 11:50:00
ESP32_NODE_01,31.49,54.4,251,2026-06-02 12:00:00
ESP32_NODE_01,31.79,53.03,250,2026-06-02 12:10:00
ESP32_NODE_01,31.98,55.14,204,2026-06-02 12:20:00
ESP32_NODE_01,32.58,56.2,167,2026-06-02 12:30:00
ESP32_NODE_01,32.78,56.11,136,2026-06-02 12:40:00
ESP32_NODE_01,31.79,56.32,122,2026-06-02 12:50:00
ESP32_NODE_01,32.29,57.05,105,2026-06-02 13:00:00
ESP32_NODE_01,32.54,57.23,90,2026-06-02 13:10:00
ESP32_NODE_01,32.43,58.16,79,2026-06-02 13:20:00
ESP32_NODE_01,33.23,58.91,79,2026-06-02 13:30:00
ESP32_NODE_01,33.56,57.96,72,2026-06-02 13:40:00
ESP32_NODE_01,32.53,55.81,69,2026-06-02 13:50:00
ESP32_NODE_01,32.92,54.06,63,2026-06-02 14:00:00
ESP32_NODE_01,33.33,55.61,62,2026-06-02 14:10:00
ESP32_NODE_01,33.38,54.55,62,2026-06-02 14:20:00
ESP32_NODE_01,33.12,53.72,56,2026-06-02 14:30:00
ESP32_NODE_01,33.0,52.65,57,2026-06-02 14:40:00
ESP32_NODE_01,33.73,51.3,61,2026-06-02 14:50:00
ESP32_NODE_01,33.29,51.1,61,2026-06-02 15:00:00
ESP32_NODE_01,32.94,51.97,65,2026-06-02 15:10:00
ESP32_NODE_01,32.88,52.45,67,2026-06-02 15:20:00
ESP32_NODE_01,32.77,51.01,121,2026-06-02 15:30:00
ESP32_NODE_01,33.34,52.49,138,2026-06-02 15:40:00
ESP32_NODE_01,32.9,54.31,169,2026-06-02 15:50:00
ESP32_NODE_01,32.71,53.87,204,2026-06-02 16:00:00
ESP32_NODE_01,33.48,52.36,211,2026-06-02 16:10:00
ESP32_NODE_01,32.81,50.67,217,2026-06-02 16:20:00
ESP32_NODE_01,33.46,51.85,230,2026-06-02 16:30:00
ESP32_NODE_01,32.36,52.52,241,2026-06-02 16:40:00
ESP32_NODE_01,32.23,53.76,191,2026-06-02 16:50:00
ESP32_NODE_01,32.85,52.74,156,2026-06-02 17:00:00
ESP32_NODE_01,32.6,53.05,131,2026-06-02 17:10:00
ESP32_NODE_01,32.75,54.75,115,2026-06-02 17:20:00
ESP32_NODE_01,31.62,56.68,99,2026-06-02 17:30:00
ESP32_NODE_01,32.22,56.68,88,2026-06-02 17:40:00
ESP32_NODE_01,31.62,56.8,77,2026-06-02 17:50:00
ESP32_NODE_01,31.28,58.47,72,2026-06-02 18:00:00
ESP32_NODE_01,31.77,57.33,73,2026-06-02 18:10:00
ESP32_NODE_01,30.6,58.65,67,2026-06-02 18:20:00
ESP32_NODE_01,31.01,57.31,62,2026-06-02 18:30:00
ESP32_NODE_01,30.9,58.34,60,2026-06-02 18:40:00
ESP32_NODE_01,30.36,56.46,60,2026-06-02 18:50:00
ESP32_NODE_01,30.45,56.98,57,2026-06-02 19:00:00
ESP32_NODE_01,29.66,57.3,58,2026-06-02 19:10:00
ESP32_NODE_01,30.34,55.72,63,2026-06-02 19:20:00
ESP32_NODE_01,29.66,55.48,64,2026-06-02 19:30:00
ESP32_NODE_01,29.85,56.55,67,2026-06-02 19:40:00
ESP32_NODE_01,28.81,57.1,65,2026-06-02 19:50:00
ESP32_NODE_01,28.56,56.81,65,2026-06-02 20:00:00
ESP32_NODE_01,28.96,57.36,60,2026-06-02 20:10:00
ESP32_NODE_01,28.61,59.08,56,2026-06-02 20:20:00
ESP32_NODE_01,27.98,57.45,117,2026-06-02 20:30:00
ESP32_NODE_01,27.77,56.15,136,2026-06-02 20:40:00
ESP32_NODE_01,27.74,54.62,174,2026-06-02 20:50:00
ESP32_NODE_01,26.88,55.19,181,2026-06-02 21:00:00
ESP32_NODE_01,27.48,57.26,210,2026-06-02 21:10:00
ESP32_NODE_01,26.85,56.99,204,2026-06-02 21:20:00
ESP32_NODE_01,26.24,58.56,224,2026-06-02 21:30:00
ESP32_NODE_01,26.41,59.63,242,2026-06-02 21:40:00
ESP32_NODE_01,25.56,58.22,194,2026-06-02 21:50:00
ESP32_NODE_01,26.22,57.53,159,2026-06-02 22:00:00
ESP32_NODE_01,25.17,58.78,135,2026-06-02 22:10:00
ESP32_NODE_01,24.84,57.07,118,2026-06-02 22:20:00
ESP32_NODE_01,24.83,57.04,105,2026-06-02 22:30:00
ESP32_NODE_01,24.52,59.02,93,2026-06-02 22:40:00
ESP32_NODE_01,24.31,60.03,84,2026-06-02 22:50:00
ESP32_NODE_01,24.69,60.05,78,2026-06-02 23:00:00
ESP32_NODE_01,23.83,59.47,76,2026-06-02 23:10:00
ESP32_NODE_01,24.19,61.13,74,2026-06-02 23:20:00
ESP32_NODE_01,23.63,61.98,68,2026-06-02 23:30:00
ESP32_NODE_01,23.37,61.29,68,2026-06-02 23:40:00
ESP32_NODE_01,23.54,59.98,61,2026-06-02 23:50:00
ESP32_NODE_01,22.62,58.91,60,2026-06-03 00:00:00
ESP32_NODE_01,22.4,58.33,55,2026-06-03 00:10:00
ESP32_NODE_01,22.62,60.86,57,2026-06-03 00:20:00
ESP32_NODE_01,22.84,61.44,61,2026-06-03 00:30:00
ESP32_NODE_01,22.6,61.33,62,2026-06-03 00:40:00
ESP32_NODE_01,22.66,60.62,63,2026-06-03 00:50:00
ESP32_NODE_01,22.17,59.85,57,2026-06-03 01:00:00
ESP32_NODE_01,21.72,58.33,63,2026-06-03 01:10:00
ESP32_NODE_01,22.25,58.38,63,2026-06-03 01:20:00
ESP32_NODE_01,21.83,60.01,58,2026-06-03 01:30:00
ESP32_NODE_01,21.46,61.81,57,2026-06-03 01:40:00
ESP32_NODE_01,22.19,61.05,55,2026-06-03 01:50:00
ESP32_NODE_01,22.07,61.6,55,2026-06-03 02:00:00
ESP32_NODE_01,21.02,60.19,61,2026-06-03 02:10:00
ESP32_NODE_01,21.81,62.43,64,2026-06-03 02:20:00
ESP32_NODE_01,21.5,63.32,63,2026-06-03 02:30:00
ESP32_NODE_01,21.7,64.31,62,2026-06-03 02:40:00
ESP32_NODE_01,21.31,64.51,58,2026-06-03 02:50:00
ESP32_NODE_01,20.84,64.93,60,2026-06-03 03:00:00
ESP32_NODE_01,21.04,63.99,60,2026-06-03 03:10:00
ESP32_NODE_01,20.79,65.28,56,2026-06-03 03:20:00
ESP32_NODE_01,21.62,66.24,61,2026-06-03 03:30:00
ESP32_NODE_01,21.42,65.21,59,2026-06-03 03:40:00
ESP32_NODE_01,22.04,65.58,59,2026-06-03 03:50:00
ESP32_NODE_01,21.2,66.2,56,2026-06-03 04:00:00
ESP32_NODE_01,21.28,64.77,54,2026-06-03 04:10:00
ESP32_NODE_01,21.25,66.25,57,2026-06-03 04:20:00
ESP32_NODE_01,21.95,66.79,53,2026-06-03 04:30:00
ESP32_NODE_01,21.9,66.69,60,2026-06-03 04:40:00
ESP32_NODE_01,22.51,67.52,65,2026-06-03 04:50:00
ESP32_NODE_01,22.66,65.85,64,2026-06-03 05:00:00
ESP32_NODE_01,21.77,66.62,64,2026-06-03 05:10:00
ESP32_NODE_01,22.45,65.57,59,2026-06-03 05:20:00
ESP32_NODE_01,23.17,65.81,61,2026-06-03 05:30:00
ESP32_NODE_01,22.18,64.18,59,2026-06-03 05:40:00
ESP32_NODE_01,23.07,62.88,57,2026-06-03 05:50:00
ESP32_NODE_01,23.09,63.19,58,2026-06-03 06:00:00
ESP32_NODE_01,22.96,63.82,62,2026-06-03 06:10:00
ESP32_NODE_01,23.24,62.24,62,2026-06-03 06:20:00
ESP32_NODE_01,23.39,60.55,59,2026-06-03 06:30:00
ESP32_NODE_01,23.84,60.19,64,2026-06-03 06:40:00
ESP32_NODE_01,23.72,61.6,63,2026-06-03 06:50:00
ESP32_NODE_01,24.96,62.82,64,2026-06-03 07:00:00
ESP32_NODE_01,24.94,61.67,64,2026-06-03 07:10:00
ESP32_NODE_01,24.71,62.27,66,2026-06-03 07:20:00
ESP32_NODE_01,25.04,62.51,63,2026-06-03 07:30:00
ESP32_NODE_01,25.15,62.41,60,2026-06-03 07:40:00
ESP32_NODE_01,24.99,60.6,64,2026-06-03 07:50:00
ESP32_NODE_01,25.45,60.82,60,2026-06-03 08:00:00
ESP32_NODE_01,26.4,60.01,60,2026-06-03 08:10:00
ESP32_NODE_01,26.61,61.43,58,2026-06-03 08:20:00
ESP32_NODE_01,26.74,59.65,61,2026-06-03 08:30:00
ESP32_NODE_01,26.65,60.09,65,2026-06-03 08:40:00
ESP32_NODE_01,26.59,58.59,62,2026-06-03 08:50:00
ESP32_NODE_01,27.12,57.68,59,2026-06-03 09:00:00
ESP32_NODE_01,,59.23,60,2026-06-03 09:10:00
ESP32_NODE_01,28.45,58.65,55,2026-06-03 09:20:00
ESP32_NODE_01,28.43,59.15,58,2026-06-03 09:30:00
ESP32_NODE_01,27.91,57.65,54,2026-06-03 09:40:00
ESP32_NODE_01,29.12,57.77,55,2026-06-03 09:50:00
ESP32_NODE_01,29.24,55.98,53,2026-06-03 10:00:00
ESP32_NODE_01,29.36,57.67,52,2026-06-03 10:10:00
ESP32_NODE_01,29.16,58.08,57,2026-06-03 10:20:00
ESP32_NODE_01,29.1,58.59,56,2026-06-03 10:30:00
ESP32_NODE_01,29.88,60.18,55,2026-06-03 10:40:00
ESP32_NODE_01,30.08,61.48,53,2026-06-03 10:50:00
ESP32_NODE_01,30.49,61.18,55,2026-06-03 11:00:00
ESP32_NODE_01,30.63,60.95,55,2026-06-03 11:10:00
ESP32_NODE_01,30.86,61.38,55,2026-06-03 11:20:00
ESP32_NODE_01,30.74,59.76,109,2026-06-03 11:30:00
ESP32_NODE_01,30.98,59.28,151,2026-06-03 11:40:00
ESP32_NODE_01,31.73,57.84,188,2026-06-03 11:50:00
ESP32_NODE_01,31.73,58.6,202,2026-06-03 12:00:00
ESP32_NODE_01,32.26,57.75,207,2026-06-03 12:10:00
ESP32_NODE_01,32.15,58.6,204,2026-06-03 12:20:00
ESP32_NODE_01,32.29,58.06,227,2026-06-03 12:30:00
ESP32_NODE_01,32.52,56.6,238,2026-06-03 12:40:00
ESP32_NODE_01,32.16,55.06,223,2026-06-03 12:50:00
ESP32_NODE_01,32.11,54.83,230,2026-06-03 13:00:00
ESP32_NODE_01,32.69,54.03,192,2026-06-03 13:10:00
ESP32_NODE_01,32.24,56.0,155,2026-06-03 13:20:00
ESP32_NODE_01,32.85,53.75,127,2026-06-03 13:30:00
ESP32_NODE_01,32.68,53.51,110,2026-06-03 13:40:00
ESP32_NODE_01,32.95,54.38,93,2026-06-03 13:50:00
ESP32_NODE_01,42.36,52.26,85,2026-06-03 14:00:00
ESP32_NODE_01,46.23,49.94,74,2026-06-03 14:10:00
ESP32_NODE_01,46.15,48.51,68,2026-06-03 14:20:00
ESP32_NODE_01,43.12,49.06,68,2026-06-03 14:30:00
ESP32_NODE_01,43.34,50.4,62,2026-06-03 14:40:00
ESP32_NODE_01,46.12,49.57,62,2026-06-03 14:50:00
ESP32_NODE_01,43.3,47.2,66,2026-06-03 15:00:00
ESP32_NODE_01,43.66,45.0,65,2026-06-03 15:10:00
ESP32_NODE_01,42.69,47.07,66,2026-06-03 15:20:00
ESP32_NODE_01,42.49,48.05,64,2026-06-03 15:30:00
ESP32_NODE_01,43.54,49.56,59,2026-06-03 15:40:00
ESP32_NODE_01,41.99,49.29,59,2026-06-03 15:50:00
ESP32_NODE_01,44.31,49.22,63,2026-06-03 16:00:00
ESP32_NODE_01,41.52,48.42,60,2026-06-03 16:10:00
ESP32_NODE_01,44.71,48.09,60,2026-06-03 16:20:00
ESP32_NODE_01,44.27,46.92,64,2026-06-03 16:30:00
ESP32_NODE_01,46.1,45.05,62,2026-06-03 16:40:00
ESP32_NODE_01,44.34,44.85,62,2026-06-03 16:50:00
ESP32_NODE_01,32.86,47.77,60,2026-06-03 17:00:00
ESP32_NODE_01,32.59,48.04,65,2026-06-03 17:10:00
ESP32_NODE_01,32.68,47.73,66,2026-06-03 17:20:00
ESP32_NODE_01,31.73,47.95,63,2026-06-03 17:30:00
ESP32_NODE_01,31.5,49.68,66,2026-06-03 17:40:00
ESP32_NODE_01,31.43,48.64,62,2026-06-03 17:50:00
ESP32_NODE_01,31.07,50.24,61,2026-06-03 18:00:00
ESP32_NODE_01,31.59,51.34,58,2026-06-03 18:10:00
ESP32_NODE_01,31.51,49.97,60,2026-06-03 18:20:00
ESP32_NODE_01,31.56,52.07,62,2026-06-03 18:30:00
ESP32_NODE_01,30.66,53.62,64,2026-06-03 18:40:00
ESP32_NODE_01,30.97,52.15,64,2026-06-03 18:50:00
ESP32_NODE_01,30.67,54.05,60,2026-06-03 19:00:00
ESP32_NODE_01,30.18,52.78,59,2026-06-03 19:10:00
ESP32_NODE_01,29.56,54.01,64,2026-06-03 19:20:00
ESP32_NODE_01,29.76,54.63,65,2026-06-03 19:30:00
ESP32_NODE_01,29.53,55.65,63,2026-06-03 19:40:00
ESP32_NODE_01,28.72,57.08,62,2026-06-03 19:50:00
ESP32_NODE_01,29.13,57.22,66,2026-06-03 20:00:00
ESP32_NODE_01,29.17,57.4,68,2026-06-03 20:10:00
ESP32_NODE_01,28.33,57.98,64,2026-06-03 20:20:00
ESP32_NODE_01,27.86,58.18,64,2026-06-03 20:30:00
ESP32_NODE_01,28.21,57.57,67,2026-06-03 20:40:00
ESP32_NODE_01,27.06,55.89,61,2026-06-03 20:50:00
ESP32_NODE_01,26.96,57.89,96,2026-06-03 21:00:00
ESP32_NODE_01,27.46,59.74,150,2026-06-03 21:10:00
ESP32_NODE_01,26.89,59.9,174,2026-06-03 21:20:00
ESP32_NODE_01,26.56,58.41,188,2026-06-03 21:30:00
ESP32_NODE_01,26.05,57.61,197,2026-06-03 21:40:00
ESP32_NODE_01,26.18,56.76,161,2026-06-03 21:50:00
ESP32_NODE_01,25.82,57.16,138,2026-06-03 22:00:00
ESP32_NODE_01,25.98,55.91,114,2026-06-03 22:10:00
ESP32_NODE_01,25.71,56.02,105,2026-06-03 22:20:00
ESP32_NODE_01,24.9,58.21,98,2026-06-03 22:30:00
ESP32_NODE_01,24.41,59.69,92,2026-06-03 22:40:00
ESP32_NODE_01,25.14,60.32,79,2026-06-03 22:50:00
ESP32_NODE_01,24.43,59.67,73,2026-06-03 23:00:00
ESP32_NODE_01,24.41,58.47,75,2026-06-03 23:10:00
ESP32_NODE_01,24.52,59.83,67,2026-06-03 23:20:00
ESP32_NODE_01,23.66,61.22,63,2026-06-03 23:30:00
ESP32_NODE_01,23.51,62.26,60,2026-06-03 23:40:00
ESP32_NODE_01,23.22,61.93,63,2026-06-03 23:50:00
ESP32_NODE_01,23.13,60.72,63,2026-06-04 00:00:00
ESP32_NODE_01,23.05,62.89,60,2026-06-04 00:10:00
ESP32_NODE_01,22.52,62.54,60,2026-06-04 00:20:00
ESP32_NODE_01,22.18,62.21,57,2026-06-04 00:30:00
ESP32_NODE_01,22.3,62.88,55,2026-06-04 00:40:00
ESP32_NODE_01,22.16,64.14,57,2026-06-04 00:50:00
ESP32_NODE_01,22.13,65.62,60,2026-06-04 01:00:00
ESP32_NODE_01,21.67,66.15,62,2026-06-04 01:10:00
ESP32_NODE_01,21.66,66.17,65,2026-06-04 01:20:00
ESP32_NODE_01,21.61,65.09,62,2026-06-04 01:30:00
ESP32_NODE_01,21.73,64.1,58,2026-06-04 01:40:00
ESP32_NODE_01,21.74,64.94,60,2026-06-04 01:50:00
ESP32_NODE_01,22.2,65.38,59,2026-06-04 02:00:00
ESP32_NODE_01,22.03,65.09,55,2026-06-04 02:10:00
ESP32_NODE_01,21.14,65.64,56,2026-06-04 02:20:00
ESP32_NODE_01,21.99,63.48,58,2026-06-04 02:30:00
ESP32_NODE_01,21.92,62.83,57,2026-06-04 02:40:00
ESP32_NODE_01,21.87,62.39,58,2026-06-04 02:50:00
ESP32_NODE_01,21.66,64.1,59,2026-06-04 03:00:00
ESP32_NODE_01,20.92,62.83,60,2026-06-04 03:10:00
ESP32_NODE_01,21.68,61.03,58,2026-06-04 03:20:00
ESP32_NODE_01,21.45,62.34,102,2026-06-04 03:30:00
ESP32_NODE_01,21.18,64.42,142,2026-06-04 03:40:00
ESP32_NODE_01,21.7,65.72,186,2026-06-04 03:50:00
ESP32_NODE_01,21.05,65.62,191,2026-06-04 04:00:00
ESP32_NODE_01,22.16,65.81,190,2026-06-04 04:10:00
ESP32_NODE_01,22.32,65.77,207,2026-06-04 04:20:00
ESP32_NODE_01,21.55,63.99,238,2026-06-04 04:30:00
ESP32_NODE_01,21.77,64.0,227,2026-06-04 04:40:00
ESP32_NODE_01,22.14,65.01,244,2026-06-04 04:50:00
ESP32_NODE_01,22.46,64.72,203,2026-06-04 05:00:00
ESP32_NODE_01,22.92,62.9,171,2026-06-04 05:10:00
ESP32_NODE_01,22.28,63.08,140,2026-06-04 05:20:00
ESP32_NODE_01,22.43,64.51,122,2026-06-04 05:30:00
ESP32_NODE_01,23.27,63.75,106,2026-06-04 05:40:00
ESP32_NODE_01,23.51,65.01,92,2026-06-04 05:50:00
ESP32_NODE_01,23.5,62.92,87,2026-06-04 06:00:00
ESP32_NODE_01,23.49,61.79,77,2026-06-04 06:10:00
ESP32_NODE_01,23.24,62.54,75,2026-06-04 06:20:00
ESP32_NODE_01,23.73,62.38,73,2026-06-04 06:30:00
ESP32_NODE_01,23.82,63.64,66,2026-06-04 06:40:00
ESP32_NODE_01,23.82,61.42,60,2026-06-04 06:50:00
ESP32_NODE_01,24.14,61.02,65,2026-06-04 07:00:00
ESP32_NODE_01,24.95,59.2,68,2026-06-04 07:10:00
ESP32_NODE_01,25.32,59.3,66,2026-06-04 07:20:00
ESP32_NODE_01,24.82,59.11,67,2026-06-04 07:30:00
ESP32_NODE_01,25.22,58.53,68,2026-06-04 07:40:00
ESP32_NODE_01,25.72,58.82,69,2026-06-04 07:50:00
ESP32_NODE_01,25.89,58.76,62,2026-06-04 08:00:00
ESP32_NODE_01,26.71,58.87,64,2026-06-04 08:10:00
ESP32_NODE_01,26.44,58.99,58,2026-06-04 08:20:00
ESP32_NODE_01,26.38,58.63,62,2026-06-04 08:30:00
ESP32_NODE_01,26.85,58.37,57,2026-06-04 08:40:00
ESP32_NODE_01,27.18,56.98,57,2026-06-04 08:50:00
ESP32_NODE_01,27.69,55.62,62,2026-06-04 09:00:00
ESP32_NODE_01,27.92,54.53,61,2026-06-04 09:10:00
ESP32_NODE_01,27.56,55.46,58,2026-06-04 09:20:00
ESP32_NODE_01,28.15,54.83,63,2026-06-04 09:30:00
ESP32_NODE_01,28.82,56.08,58,2026-06-04 09:40:00
ESP32_NODE_01,28.66,55.74,57,2026-06-04 09:50:00
ESP32_NODE_01,29.32,55.97,57,2026-06-04 10:00:00
ESP32_NODE_01,29.08,57.21,58,2026-06-04 10:10:00
ESP32_NODE_01,29.67,55.73,55,2026-06-04 10:20:00
ESP32_NODE_01,29.97,55.51,59,2026-06-04 10:30:00
ESP32_NODE_01,29.89,56.17,56,2026-06-04 10:40:00
ESP32_NODE_01,29.84,56.71,56,2026-06-04 10:50:00
ESP32_NODE_01,30.85,56.74,97,2026-06-04 11:00:00
ESP32_NODE_01,30.62,56.25,121,2026-06-04 11:10:00
ESP32_NODE_01,30.56,56.4,158,2026-06-04 11:20:00
ESP32_NODE_01,31.47,54.42,170,2026-06-04 11:30:00
ESP32_NODE_01,30.73,56.04,199,2026-06-04 11:40:00
ESP32_NODE_01,31.24,57.63,195,2026-06-04 11:50:00
ESP32_NODE_01,31.28,57.98,215,2026-06-04 12:00:00
ESP32_NODE_01,31.96,58.66,176,2026-06-04 12:10:00
ESP32_NODE_01,32.12,59.79,145,2026-06-04 12:20:00
ESP32_NODE_01,32.03,58.55,123,2026-06-04 12:30:00
ESP32_NODE_01,32.4,57.11,109,2026-06-04 12:40:00
ESP32_NODE_01,32.22,56.85,99,2026-06-04 12:50:00
ESP32_NODE_01,32.76,54.89,90,2026-06-04 13:00:00
ESP32_NODE_01,33.33,54.65,87,2026-06-04 13:10:00
